ticker,profit_factor,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd
ALNY,2.5177681617417083,4,0.0,0.2575299944464391,0.6885614776551617,0.2734808899874394,-0.1873488652100913
FTXL,57.757608591411525,4,0.0,0.2571742184511647,0.24946162957400253,0.004319112852104772,-0.006110263328679921
RCL,3.278130720231839,4,0.0,0.2446845967845317,0.43411000591866483,0.1324260814980445,-0.13104325435762343
ROST,4.729112637216095,4,0.0,0.24130060209048598,0.3193859268664484,0.06753612175633494,-0.06966331399431602
ARGX,3.782214293307432,4,0.0,0.22872014097551618,0.33400167028013716,0.08830849983068062,-0.08994856010109076
IQV,4.818436481130513,3,0.0,0.22317432638290424,0.2843717829676138,0.0590174393874948,-0.06071019193868432
SPY,14.171470312605402,3,0.0,0.19050769795280376,0.21136074748129333,0.014914524944761006,-0.000600000000000156
ICE,inf,2,0.0,0.18733165883201686,0.18191294047006096,0.0,-0.0006000000000000449
GE,2.839767133987083,3,0.0,0.12298728029131234,0.20954320308297336,0.0737888683107516,-0.07545504823983173
PBBK,67.58132645973818,3,0.0,0.09840076982453572,0.10270718306950265,0.0015197568389056528,-0.0006000000000000449
CTSH,1.9247951467251767,4,0.0,0.07564260261623557,0.20105774999987708,0.1044567004140437,-0.09424753124815188
XLK,0.6649455342309987,4,0.0,-0.32117427622137973,0.32756106846566463,0.49261338200351246,-0.49322206328592577
