Open,High,Low,Close,Volume
152.225,152.265,151.945,152.15,25760.0
152.185,152.35,152.055,152.28,106141.0
152.51,152.67,151.93,152.07,44741.0
152.005,152.07,151.36,151.525,72192.0
151.54,151.74,151.345,151.74,29092.0
151.725,151.77,151.46,151.7,19241.0
151.73,151.875,151.705,151.85,21787.0
151.82,152.04,151.77,151.99,45187.0
152.0,152.06,151.62,151.83,70412.0
151.945,152.5,151.945,152.26,39889.0
152.315,152.315,151.795,151.795,76547.0
151.81,152.02,151.7,151.99,48726.0
152.0,152.025,151.6,151.6,35836.0
151.63,151.82,151.59,151.8,40456.0
152.25,152.69,150.2,151.03,109283.0
151.21,151.485,150.72,151.16,170879.0
151.47,152.065,151.19,152.065,88572.0
152.07,153.02,152.07,152.385,102625.0
152.385,152.535,152.06,152.345,76361.0
152.3,153.02,152.27,153.02,44593.0
152.98,153.08,152.7,152.74,51420.0
152.76,152.86,152.455,152.82,43998.0
152.855,152.935,152.5,152.74,115617.0
153.215,153.215,152.59,152.645,48853.0
152.625,152.785,151.905,152.1,44988.0
152.14,152.38,152.035,152.345,57903.0
152.38,152.735,152.38,152.735,63109.0
152.74,152.805,152.62,152.79,44771.0
152.78,152.92,152.715,152.92,49210.0
152.93,153.45,152.93,153.03,188619.0
152.01,152.14,151.84,152.07,31273.0
152.015,152.295,151.685,152.28,46447.0
152.32,152.52,152.32,152.44,26711.0
152.45,153.02,152.45,153.02,52659.0
153.01,153.1,152.91,152.925,26914.0
152.905,153.075,152.77,153.045,15582.0
153.045,153.235,152.995,153.0,101817.0
153.365,154.185,153.33,154.155,110563.0
154.11,154.25,153.72,153.8,69906.0
153.705,153.73,152.725,152.74,36554.0
152.72,153.065,152.645,153.005,26847.0
153.015,153.185,152.515,152.61,59396.0
152.58,152.92,152.44,152.6,55886.0
152.64,153.185,152.64,153.04,116691.0
153.36,153.68,153.28,153.4,24051.0
153.26,153.43,153.175,153.175,36108.0
153.165,153.165,152.58,152.64,34089.0
152.62,152.76,152.46,152.535,55239.0
152.51,152.71,152.29,152.35,34501.0
152.365,152.565,152.26,152.565,21767.0
152.49,152.595,152.22,152.22,64352.0
151.73,151.74,150.77,151.115,31132.0
151.2,151.69,151.06,151.65,49696.0
151.61,151.65,151.14,151.52,32288.0
151.58,151.64,151.275,151.29,32753.0
151.27,151.4,150.87,150.87,31078.0
150.81,151.39,150.62,151.39,30692.0
151.305,151.41,151.085,151.235,51551.0
152.16,153.0,152.06,152.98,40699.0
153.07,153.2,152.12,152.13,56742.0
152.195,152.605,152.085,152.33,34785.0
152.3,152.53,152.12,152.37,49027.0
152.315,152.525,152.28,152.365,26458.0
152.43,152.495,152.24,152.49,29550.0
152.52,152.645,152.395,152.54,62058.0
153.89,153.89,153.1,153.53,28554.0
153.465,153.54,153.215,153.29,45850.0
153.29,153.355,152.99,153.08,35278.0
153.095,153.135,152.805,152.85,20188.0
152.81,152.9,152.53,152.865,55653.0
152.865,153.015,152.76,152.955,27850.0
152.99,153.15,152.62,153.06,63657.0
152.94,153.295,152.915,153.04,34959.0
153.13,153.29,152.85,153.19,53664.0
153.14,153.405,152.87,153.385,59180.0
153.425,153.655,153.27,153.38,38025.0
153.36,153.36,153.06,153.22,40044.0
153.245,153.74,153.245,153.7,47331.0
153.715,154.38,153.71,154.25,99942.0
153.465,153.77,153.11,153.265,54874.0
153.265,153.96,153.195,153.765,67908.0
153.805,154.105,153.745,154.03,43975.0
154.0,154.01,153.285,153.295,58766.0
153.285,153.655,153.28,153.61,20416.0
153.63,154.035,153.58,153.88,20018.0
153.84,154.03,153.785,153.785,60351.0
153.965,154.77,153.965,154.355,36512.0
154.27,154.29,153.28,153.545,72518.0
153.55,153.795,153.4,153.78,42905.0
153.7,153.83,153.47,153.745,19832.0
153.715,154.02,153.63,154.02,18286.0
154.045,154.29,154.035,154.07,26614.0
154.05,154.27,154.005,154.18,126070.0
154.405,154.49,154.07,154.07,27949.0
154.01,155.17,153.97,155.12,65544.0
155.115,155.245,154.825,155.18,36233.0
155.17,155.405,155.115,155.325,20372.0
155.395,155.4,154.46,154.615,49171.0
154.59,154.88,154.405,154.71,27860.0
154.73,154.8,154.35,154.41,80667.0
154.89,155.42,154.445,154.49,35821.0
154.41,155.14,154.21,155.025,43037.0
155.025,155.265,154.99,155.0,50702.0
154.955,155.14,154.91,155.115,18708.0
155.085,155.33,155.06,155.295,12237.0
155.255,155.355,154.985,154.985,15270.0
154.955,155.24,154.905,155.11,68496.0
155.37,155.73,155.33,155.33,42748.0
155.345,155.455,154.545,154.62,73830.0
154.595,154.6,153.91,153.965,98545.0
153.97,154.245,153.96,154.08,38224.0
154.14,154.335,154.04,154.13,23491.0
154.14,154.21,153.92,154.165,19143.0
154.21,154.39,154.07,154.27,95035.0
154.705,154.705,154.005,154.31,42789.0
154.36,155.03,154.31,154.88,43870.0
154.885,155.75,154.87,155.625,32965.0
155.605,155.79,155.6,155.755,37286.0
155.785,155.79,155.475,155.48,42353.0
155.49,155.56,155.325,155.38,22039.0
155.39,155.725,155.335,155.56,91603.0
155.87,155.94,154.45,154.45,36320.0
154.375,154.59,153.875,154.19,82469.0
154.25,154.255,153.85,154.1,67149.0
154.11,154.11,153.64,153.64,21093.0
153.705,153.765,153.47,153.645,15989.0
153.625,153.65,153.09,153.155,30247.0
153.12,153.5,153.085,153.31,73093.0
153.69,154.14,153.535,153.905,51319.0
153.895,153.895,152.215,152.47,62179.0
152.28,152.76,150.97,151.42,108796.0
151.38,151.84,151.03,151.26,105558.0
151.25,151.77,150.87,151.23,46934.0
151.28,151.45,150.685,150.695,38033.0
150.77,150.875,149.9,149.94,124993.0
151.0,151.72,150.95,151.72,42290.0
151.69,151.825,150.87,150.915,48959.0
150.86,151.695,150.69,151.635,35332.0
151.66,152.025,151.6,152.0,22426.0
152.015,152.04,151.52,151.675,29558.0
151.69,151.98,151.17,151.205,41594.0
151.235,151.58,151.11,151.465,88115.0
150.3,151.25,150.02,151.25,30438.0
151.21,151.965,151.19,151.965,59781.0
151.98,152.99,151.98,152.9,56791.0
152.86,153.72,152.76,153.475,43856.0
153.51,153.825,153.39,153.73,32461.0
153.75,153.88,153.65,153.8,29467.0
153.88,153.91,152.85,153.23,104007.0
153.88,154.39,153.76,154.255,51933.0
154.27,154.64,153.81,153.915,40822.0
153.83,153.945,152.45,152.715,52740.0
152.715,152.84,152.3,152.355,59976.0
152.335,152.56,151.265,152.56,82402.0
152.585,152.785,152.385,152.76,39524.0
152.8,152.86,152.375,152.57,142596.0
153.26,153.27,152.07,152.27,30891.0
152.28,152.545,151.79,152.095,47987.0
152.14,152.82,151.735,151.745,38532.0
151.73,152.04,150.99,151.765,47501.0
151.7,152.075,151.38,151.605,47059.0
151.625,151.635,150.87,151.59,61819.0
151.6,151.69,151.095,151.63,82116.0
151.425,152.35,151.3,151.695,64317.0
151.66,152.165,151.21,151.355,61148.0
151.315,151.945,151.005,151.89,56684.0
151.85,152.01,151.395,151.545,41595.0
151.535,151.615,151.16,151.56,44955.0
151.55,151.98,151.54,151.855,47220.0
151.93,152.15,151.69,151.71,80767.0
152.695,153.33,152.685,152.97,26227.0
153.07,153.6,152.955,153.395,130086.0
153.395,153.41,153.05,153.115,202459.0
153.125,153.47,153.125,153.47,24777.0
153.51,153.77,153.5,153.77,30965.0
153.755,153.81,153.53,153.7,27846.0
153.67,153.835,153.52,153.53,60154.0
153.845,154.46,153.79,154.2,40670.0
154.26,155.42,154.05,155.42,68079.0
155.46,155.6,155.01,155.1,73647.0
155.1,155.3,154.91,154.955,65622.0
154.95,155.15,154.83,155.09,47169.0
155.1,155.21,154.99,155.04,38676.0
154.98,155.13,154.86,154.86,157234.0
155.36,155.435,154.475,154.685,46755.0
154.675,154.675,153.395,153.73,110019.0
153.7,153.79,152.92,153.54,93068.0
153.49,153.63,152.47,153.5,75360.0
153.46,153.46,152.45,152.785,105756.0
152.785,153.07,152.595,152.935,98818.0
152.95,153.16,152.73,152.86,85184.0
153.46,154.62,153.39,154.395,37211.0
154.43,154.5,153.48,154.255,58728.0
154.275,154.275,153.775,154.115,32899.0
154.085,154.355,154.02,154.305,17705.0
154.34,154.62,154.055,154.58,34854.0
154.575,154.935,154.565,154.885,31884.0
154.91,155.005,154.675,154.77,93143.0
155.94,155.94,155.47,155.765,41934.0
155.765,155.96,155.35,155.5,60398.0
155.55,155.675,155.23,155.26,62709.0
155.325,155.35,154.91,155.06,44229.0
155.065,155.305,155.03,155.18,29889.0
155.165,155.26,155.06,155.135,29243.0
155.14,155.165,154.84,154.88,103355.0
155.93,156.02,155.39,155.685,29740.0
155.69,155.89,155.275,155.37,35566.0
155.355,155.55,155.13,155.415,40918.0
155.455,155.465,155.275,155.33,31616.0
155.33,155.405,155.095,155.265,36332.0
155.28,155.42,155.22,155.395,28078.0
155.415,155.86,155.41,155.785,81256.0
155.87,155.93,155.195,155.29,36427.0
155.325,156.255,155.12,155.97,51538.0
156.005,156.05,155.42,155.54,53655.0
155.56,155.87,155.42,155.72,68053.0
155.73,155.83,155.39,155.545,53619.0
155.63,155.65,155.235,155.295,56988.0
155.285,155.285,154.66,154.69,172929.0
154.885,155.88,154.55,155.525,53692.0
155.55,155.87,155.31,155.76,131834.0
155.775,156.15,155.68,155.9,79832.0
155.88,156.26,155.88,156.2,23228.0
156.18,156.18,155.61,155.64,35304.0
155.81,155.935,154.38,155.125,103023.0
155.14,155.43,154.4,155.04,114723.0
154.48,156.37,154.48,156.37,43820.0
156.285,156.985,155.905,156.645,62396.0
156.675,156.93,155.78,155.78,35446.0
155.85,156.03,155.54,155.54,41110.0
155.525,155.8,155.335,155.645,34679.0
155.64,155.68,155.205,155.265,40225.0
155.245,155.265,154.565,154.67,116971.0
154.6,155.315,154.45,155.26,45443.0
155.255,155.58,155.06,155.215,62619.0
155.23,155.35,154.695,154.795,46547.0
154.75,154.895,154.42,154.465,42468.0
154.47,154.715,154.305,154.705,29676.0
154.75,155.19,154.75,155.19,36995.0
155.19,155.62,155.03,155.06,161386.0
154.88,154.955,153.71,153.955,45153.0
153.945,154.225,153.27,154.2,81280.0
154.19,154.535,154.095,154.52,60019.0
154.485,154.575,154.165,154.39,69146.0
154.36,154.49,154.29,154.45,36502.0
154.5,154.755,154.39,154.485,38145.0
154.505,154.58,154.265,154.39,134081.0
152.59,152.79,151.81,152.76,57149.0
152.74,152.965,152.435,152.67,85299.0
152.805,152.91,152.32,152.9,49779.0
152.87,152.99,152.375,152.45,53076.0
152.43,152.71,152.365,152.43,57570.0
152.44,152.765,152.25,152.31,46578.0
152.32,152.8,152.29,152.59,133108.0
152.09,153.2,152.09,153.0,83190.0
152.97,153.545,152.775,152.955,65677.0
152.92,153.39,152.505,153.27,46802.0
153.31,154.015,153.265,153.825,83683.0
153.82,154.03,153.605,153.695,80110.0
153.61,153.845,153.525,153.735,34495.0
153.72,153.955,153.19,153.19,132760.0
153.24,153.76,153.005,153.025,40250.0
153.02,153.49,152.66,152.885,101551.0
152.865,152.96,152.44,152.455,80436.0
152.53,152.89,152.225,152.645,55302.0
152.635,152.935,152.295,152.825,48316.0
152.795,153.095,152.725,152.965,40281.0
152.895,153.255,152.49,152.61,113029.0
152.02,152.08,151.15,152.045,75145.0
151.935,152.285,151.47,151.88,100423.0
151.805,151.965,151.38,151.59,84938.0
151.535,152.1,151.36,152.1,38405.0
152.095,152.59,151.99,152.59,56911.0
152.53,153.52,152.53,153.51,51543.0
153.51,153.53,153.08,153.32,142278.0
154.015,154.23,153.18,153.18,107722.0
153.155,153.345,152.555,152.845,100863.0
152.77,153.23,152.53,153.225,68591.0
153.22,154.005,153.22,154.005,42538.0
153.99,154.215,153.94,154.19,90040.0
154.19,154.53,154.13,154.385,53381.0
154.465,154.615,154.18,154.23,126572.0
154.205,154.41,153.435,153.89,38707.0
153.86,153.87,153.36,153.745,61042.0
153.79,154.03,153.555,153.9,45160.0
153.88,154.385,153.825,154.36,45111.0
154.335,154.68,154.335,154.55,38766.0
154.54,154.65,154.4,154.48,72262.0
154.51,154.55,154.14,154.25,106307.0
154.49,155.51,154.32,155.51,74984.0
155.475,155.475,154.735,154.93,111029.0
154.93,155.11,154.79,154.94,89448.0
154.96,155.06,154.77,155.025,63470.0
155.045,155.055,154.61,154.68,97652.0
154.675,154.71,154.36,154.59,75634.0
154.59,154.815,154.31,154.4,106402.0
154.295,154.78,153.52,153.52,72438.0
153.55,154.04,152.77,153.05,184720.0
153.02,153.21,152.73,152.99,156190.0
152.96,153.25,152.785,152.82,107276.0
152.845,152.92,152.265,152.48,163908.0
152.52,152.555,151.815,152.04,111810.0
152.035,152.365,151.68,152.04,239200.0
151.11,152.19,150.8,151.955,131013.0
151.92,152.395,151.48,152.275,255649.0
152.27,152.845,151.92,152.755,145465.0
152.755,152.84,152.275,152.48,96261.0
152.435,152.56,151.94,152.17,79108.0
152.22,152.495,152.0,152.47,74011.0
152.44,152.58,151.87,152.065,164187.0
151.935,152.25,151.78,151.91,68015.0
151.92,152.28,151.67,151.68,106568.0
151.68,152.045,151.18,152.0,131728.0
152.025,152.05,151.42,151.425,70116.0
151.43,151.54,150.94,150.955,86039.0
150.9,150.93,150.045,150.065,190712.0
150.03,150.63,149.89,150.545,270984.0
149.705,150.7,149.605,149.735,102396.0
149.74,150.095,149.1,149.345,215927.0
149.295,150.43,149.205,150.08,208490.0
150.08,150.665,149.31,150.49,153861.0
