number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,state
1716,3.1118036734607606,2026-01-07 04:08:12.783227,2026-01-07 04:08:12.832493,0 days 00:00:00.049266,38,39,COMPLETE
1720,3.1118036734607606,2026-01-07 04:08:13.476298,2026-01-07 04:08:13.533791,0 days 00:00:00.057493,43,38,COMPLETE
1723,3.1118036734607606,2026-01-07 04:08:14.065690,2026-01-07 04:08:14.112337,0 days 00:00:00.046647,46,39,COMPLETE
2948,3.1118036734607606,2026-01-07 04:12:13.667095,2026-01-07 04:12:13.715792,0 days 00:00:00.048697,46,38,COMPLETE
2951,3.1118036734607606,2026-01-07 04:12:14.230098,2026-01-07 04:12:14.281667,0 days 00:00:00.051569,39,38,COMPLETE
2953,3.1118036734607606,2026-01-07 04:12:14.577271,2026-01-07 04:12:14.634374,0 days 00:00:00.057103,50,39,COMPLETE
2954,3.1118036734607606,2026-01-07 04:12:14.763665,2026-01-07 04:12:14.815024,0 days 00:00:00.051359,46,38,COMPLETE
3835,3.1118036734607606,2026-01-07 04:15:14.311820,2026-01-07 04:15:14.365127,0 days 00:00:00.053307,50,38,COMPLETE
248,3.1118036734607606,2026-01-07 04:03:45.244168,2026-01-07 04:03:45.357439,0 days 00:00:00.113271,46,39,COMPLETE
227,3.1118036734607606,2026-01-07 04:03:41.462038,2026-01-07 04:03:41.506926,0 days 00:00:00.044888,46,38,COMPLETE
1701,3.1118036734607606,2026-01-07 04:08:09.863271,2026-01-07 04:08:09.908656,0 days 00:00:00.045385,40,39,COMPLETE
1707,3.1118036734607606,2026-01-07 04:08:11.127611,2026-01-07 04:08:11.175576,0 days 00:00:00.047965,47,38,COMPLETE
2973,3.1118036734607606,2026-01-07 04:12:18.529509,2026-01-07 04:12:18.582017,0 days 00:00:00.052508,39,39,COMPLETE
1681,3.1118036734607606,2026-01-07 04:08:05.824153,2026-01-07 04:08:05.922113,0 days 00:00:00.097960,43,38,COMPLETE
1686,3.1118036734607606,2026-01-07 04:08:06.889869,2026-01-07 04:08:06.946458,0 days 00:00:00.056589,39,38,COMPLETE
1688,3.1118036734607606,2026-01-07 04:08:07.258366,2026-01-07 04:08:07.309635,0 days 00:00:00.051269,44,38,COMPLETE
1693,3.1118036734607606,2026-01-07 04:08:08.307526,2026-01-07 04:08:08.360670,0 days 00:00:00.053144,46,38,COMPLETE
1668,3.1118036734607606,2026-01-07 04:08:03.320643,2026-01-07 04:08:03.370687,0 days 00:00:00.050044,31,39,COMPLETE
1672,3.1118036734607606,2026-01-07 04:08:04.049520,2026-01-07 04:08:04.102617,0 days 00:00:00.053097,36,38,COMPLETE
1677,3.1118036734607606,2026-01-07 04:08:04.991637,2026-01-07 04:08:05.044651,0 days 00:00:00.053014,46,38,COMPLETE
2984,3.1118036734607606,2026-01-07 04:12:20.754847,2026-01-07 04:12:20.805576,0 days 00:00:00.050729,47,39,COMPLETE
258,3.1118036734607606,2026-01-07 04:03:46.978961,2026-01-07 04:03:47.025134,0 days 00:00:00.046173,39,39,COMPLETE
265,3.1118036734607606,2026-01-07 04:03:48.057146,2026-01-07 04:03:48.099630,0 days 00:00:00.042484,44,39,COMPLETE
3833,3.1118036734607606,2026-01-07 04:15:13.899934,2026-01-07 04:15:13.962377,0 days 00:00:00.062443,43,38,COMPLETE
1663,3.1118036734607606,2026-01-07 04:08:02.421002,2026-01-07 04:08:02.475581,0 days 00:00:00.054579,46,39,COMPLETE
3003,3.1118036734607606,2026-01-07 04:12:24.499844,2026-01-07 04:12:24.549217,0 days 00:00:00.049373,42,39,COMPLETE
3008,3.1118036734607606,2026-01-07 04:12:25.421148,2026-01-07 04:12:25.472750,0 days 00:00:00.051602,47,38,COMPLETE
3021,3.1118036734607606,2026-01-07 04:12:28.175411,2026-01-07 04:12:28.234125,0 days 00:00:00.058714,44,39,COMPLETE
1617,3.1118036734607606,2026-01-07 04:07:53.798109,2026-01-07 04:07:53.845010,0 days 00:00:00.046901,47,39,COMPLETE
1624,3.1118036734607606,2026-01-07 04:07:55.029022,2026-01-07 04:07:55.077437,0 days 00:00:00.048415,46,39,COMPLETE
1603,3.1118036734607606,2026-01-07 04:07:51.188437,2026-01-07 04:07:51.234052,0 days 00:00:00.045615,35,38,COMPLETE
1606,3.1118036734607606,2026-01-07 04:07:51.734672,2026-01-07 04:07:51.795432,0 days 00:00:00.060760,43,38,COMPLETE
1608,3.1118036734607606,2026-01-07 04:07:52.070168,2026-01-07 04:07:52.119105,0 days 00:00:00.048937,46,38,COMPLETE
1614,3.1118036734607606,2026-01-07 04:07:53.212084,2026-01-07 04:07:53.268459,0 days 00:00:00.056375,50,38,COMPLETE
1615,3.1118036734607606,2026-01-07 04:07:53.396048,2026-01-07 04:07:53.445776,0 days 00:00:00.049728,42,39,COMPLETE
3033,3.1118036734607606,2026-01-07 04:12:30.612798,2026-01-07 04:12:30.669511,0 days 00:00:00.056713,40,38,COMPLETE
3034,3.1118036734607606,2026-01-07 04:12:30.800323,2026-01-07 04:12:30.851580,0 days 00:00:00.051257,47,38,COMPLETE
1588,3.1118036734607606,2026-01-07 04:07:48.349752,2026-01-07 04:07:48.401014,0 days 00:00:00.051262,46,38,COMPLETE
1592,3.1118036734607606,2026-01-07 04:07:49.088793,2026-01-07 04:07:49.148383,0 days 00:00:00.059590,38,38,COMPLETE
281,3.1118036734607606,2026-01-07 04:03:50.676630,2026-01-07 04:03:50.723824,0 days 00:00:00.047194,46,39,COMPLETE
287,3.1118036734607606,2026-01-07 04:03:51.653217,2026-01-07 04:03:51.699742,0 days 00:00:00.046525,45,39,COMPLETE
1576,3.1118036734607606,2026-01-07 04:07:46.106196,2026-01-07 04:07:46.165480,0 days 00:00:00.059284,50,38,COMPLETE
1577,3.1118036734607606,2026-01-07 04:07:46.290636,2026-01-07 04:07:46.338913,0 days 00:00:00.048277,42,38,COMPLETE
1581,3.1118036734607606,2026-01-07 04:07:47.092336,2026-01-07 04:07:47.144698,0 days 00:00:00.052362,39,38,COMPLETE
1582,3.1118036734607606,2026-01-07 04:07:47.269433,2026-01-07 04:07:47.316602,0 days 00:00:00.047169,43,38,COMPLETE
1552,3.1118036734607606,2026-01-07 04:07:41.828206,2026-01-07 04:07:41.871451,0 days 00:00:00.043245,46,39,COMPLETE
1561,3.1118036734607606,2026-01-07 04:07:43.423942,2026-01-07 04:07:43.469717,0 days 00:00:00.045775,50,39,COMPLETE
1565,3.1118036734607606,2026-01-07 04:07:44.119530,2026-01-07 04:07:44.183819,0 days 00:00:00.064289,34,39,COMPLETE
3050,3.1118036734607606,2026-01-07 04:12:34.444697,2026-01-07 04:12:34.498073,0 days 00:00:00.053376,36,38,COMPLETE
3054,3.1118036734607606,2026-01-07 04:12:35.317239,2026-01-07 04:12:35.368269,0 days 00:00:00.051030,46,38,COMPLETE
3055,3.1118036734607606,2026-01-07 04:12:35.495876,2026-01-07 04:12:35.547038,0 days 00:00:00.051162,50,39,COMPLETE
3066,3.1118036734607606,2026-01-07 04:12:37.553742,2026-01-07 04:12:37.604870,0 days 00:00:00.051128,41,38,COMPLETE
3070,3.1118036734607606,2026-01-07 04:12:38.418996,2026-01-07 04:12:38.471706,0 days 00:00:00.052710,33,38,COMPLETE
3791,3.1118036734607606,2026-01-07 04:15:05.255187,2026-01-07 04:15:05.305886,0 days 00:00:00.050699,29,38,COMPLETE
3797,3.1118036734607606,2026-01-07 04:15:06.401202,2026-01-07 04:15:06.467091,0 days 00:00:00.065889,32,38,COMPLETE
3803,3.1118036734607606,2026-01-07 04:15:07.690872,2026-01-07 04:15:07.769925,0 days 00:00:00.079053,44,38,COMPLETE
3805,3.1118036734607606,2026-01-07 04:15:08.140289,2026-01-07 04:15:08.219747,0 days 00:00:00.079458,39,39,COMPLETE
302,3.1118036734607606,2026-01-07 04:03:54.158336,2026-01-07 04:03:54.197682,0 days 00:00:00.039346,45,39,COMPLETE
275,3.1118036734607606,2026-01-07 04:03:49.761481,2026-01-07 04:03:49.804633,0 days 00:00:00.043152,42,39,COMPLETE
1525,3.1118036734607606,2026-01-07 04:07:34.910712,2026-01-07 04:07:34.977242,0 days 00:00:00.066530,36,38,COMPLETE
1526,3.1118036734607606,2026-01-07 04:07:35.398418,2026-01-07 04:07:35.478035,0 days 00:00:00.079617,47,38,COMPLETE
1527,3.1118036734607606,2026-01-07 04:07:35.893516,2026-01-07 04:07:36.010347,0 days 00:00:00.116831,50,39,COMPLETE
3074,3.1118036734607606,2026-01-07 04:12:39.189957,2026-01-07 04:12:39.242978,0 days 00:00:00.053021,44,38,COMPLETE
3086,3.1118036734607606,2026-01-07 04:12:41.522497,2026-01-07 04:12:41.577417,0 days 00:00:00.054920,36,39,COMPLETE
1517,3.1118036734607606,2026-01-07 04:07:33.403944,2026-01-07 04:07:33.462149,0 days 00:00:00.058205,38,38,COMPLETE
1518,3.1118036734607606,2026-01-07 04:07:33.635068,2026-01-07 04:07:33.702446,0 days 00:00:00.067378,47,39,COMPLETE
3102,3.1118036734607606,2026-01-07 04:12:44.561218,2026-01-07 04:12:44.614693,0 days 00:00:00.053475,50,39,COMPLETE
1496,3.1118036734607606,2026-01-07 04:07:29.596623,2026-01-07 04:07:29.653913,0 days 00:00:00.057290,44,38,COMPLETE
1502,3.1118036734607606,2026-01-07 04:07:30.771546,2026-01-07 04:07:30.817132,0 days 00:00:00.045586,46,39,COMPLETE
311,3.1118036734607606,2026-01-07 04:03:55.714926,2026-01-07 04:03:55.761088,0 days 00:00:00.046162,41,39,COMPLETE
318,3.1118036734607606,2026-01-07 04:03:57.045428,2026-01-07 04:03:57.085673,0 days 00:00:00.040245,50,39,COMPLETE
3781,3.1118036734607606,2026-01-07 04:15:03.285172,2026-01-07 04:15:03.339167,0 days 00:00:00.053995,38,38,COMPLETE
3114,3.1118036734607606,2026-01-07 04:12:46.909855,2026-01-07 04:12:46.963085,0 days 00:00:00.053230,47,38,COMPLETE
3115,3.1118036734607606,2026-01-07 04:12:47.143699,2026-01-07 04:12:47.197161,0 days 00:00:00.053462,40,38,COMPLETE
1478,3.1118036734607606,2026-01-07 04:07:26.278491,2026-01-07 04:07:26.331248,0 days 00:00:00.052757,46,38,COMPLETE
1479,3.1118036734607606,2026-01-07 04:07:26.447427,2026-01-07 04:07:26.497759,0 days 00:00:00.050332,39,39,COMPLETE
1485,3.1118036734607606,2026-01-07 04:07:27.530044,2026-01-07 04:07:27.584075,0 days 00:00:00.054031,35,38,COMPLETE
1486,3.1118036734607606,2026-01-07 04:07:27.769458,2026-01-07 04:07:27.818765,0 days 00:00:00.049307,47,38,COMPLETE
1459,3.1118036734607606,2026-01-07 04:07:22.913070,2026-01-07 04:07:22.958902,0 days 00:00:00.045832,50,38,COMPLETE
1460,3.1118036734607606,2026-01-07 04:07:23.115532,2026-01-07 04:07:23.178298,0 days 00:00:00.062766,42,39,COMPLETE
1466,3.1118036734607606,2026-01-07 04:07:24.139150,2026-01-07 04:07:24.192826,0 days 00:00:00.053676,46,38,COMPLETE
1468,3.1118036734607606,2026-01-07 04:07:24.465482,2026-01-07 04:07:24.510571,0 days 00:00:00.045089,42,38,COMPLETE
1470,3.1118036734607606,2026-01-07 04:07:24.828190,2026-01-07 04:07:24.869766,0 days 00:00:00.041576,46,38,COMPLETE
3123,3.1118036734607606,2026-01-07 04:12:48.625313,2026-01-07 04:12:48.691699,0 days 00:00:00.066386,46,38,COMPLETE
3128,3.1118036734607606,2026-01-07 04:12:49.569700,2026-01-07 04:12:49.622283,0 days 00:00:00.052583,44,38,COMPLETE
332,3.1118036734607606,2026-01-07 04:03:59.399449,2026-01-07 04:03:59.446881,0 days 00:00:00.047432,46,39,COMPLETE
1447,3.1118036734607606,2026-01-07 04:07:20.722539,2026-01-07 04:07:20.771393,0 days 00:00:00.048854,43,38,COMPLETE
1448,3.1118036734607606,2026-01-07 04:07:20.881856,2026-01-07 04:07:20.929491,0 days 00:00:00.047635,46,38,COMPLETE
1450,3.1118036734607606,2026-01-07 04:07:21.239163,2026-01-07 04:07:21.288421,0 days 00:00:00.049258,50,38,COMPLETE
3143,3.1118036734607606,2026-01-07 04:12:52.664348,2026-01-07 04:12:52.717459,0 days 00:00:00.053111,50,38,COMPLETE
3146,3.1118036734607606,2026-01-07 04:12:53.225439,2026-01-07 04:12:53.280988,0 days 00:00:00.055549,37,38,COMPLETE
1426,3.1118036734607606,2026-01-07 04:07:16.941247,2026-01-07 04:07:16.986592,0 days 00:00:00.045345,43,39,COMPLETE
1435,3.1118036734607606,2026-01-07 04:07:18.574082,2026-01-07 04:07:18.630582,0 days 00:00:00.056500,41,39,COMPLETE
1415,3.1118036734607606,2026-01-07 04:07:14.933752,2026-01-07 04:07:14.988446,0 days 00:00:00.054694,40,38,COMPLETE
3152,3.1118036734607606,2026-01-07 04:12:54.619916,2026-01-07 04:12:54.670785,0 days 00:00:00.050869,46,38,COMPLETE
3161,3.1118036734607606,2026-01-07 04:12:56.457414,2026-01-07 04:12:56.512150,0 days 00:00:00.054736,50,38,COMPLETE
1394,3.1118036734607606,2026-01-07 04:07:11.008191,2026-01-07 04:07:11.052248,0 days 00:00:00.044057,38,38,COMPLETE
1399,3.1118036734607606,2026-01-07 04:07:11.890802,2026-01-07 04:07:11.936756,0 days 00:00:00.045954,34,38,COMPLETE
1400,3.1118036734607606,2026-01-07 04:07:12.048268,2026-01-07 04:07:12.096675,0 days 00:00:00.048407,43,39,COMPLETE
3174,3.1118036734607606,2026-01-07 04:12:58.957653,2026-01-07 04:12:59.045214,0 days 00:00:00.087561,47,38,COMPLETE
3774,3.1118036734607606,2026-01-07 04:15:01.746426,2026-01-07 04:15:01.798087,0 days 00:00:00.051661,40,38,COMPLETE
350,3.1118036734607606,2026-01-07 04:04:02.544091,2026-01-07 04:04:02.587963,0 days 00:00:00.043872,41,38,COMPLETE
1382,3.1118036734607606,2026-01-07 04:07:08.946491,2026-01-07 04:07:08.998169,0 days 00:00:00.051678,30,38,COMPLETE
1391,3.1118036734607606,2026-01-07 04:07:10.486963,2026-01-07 04:07:10.534068,0 days 00:00:00.047105,50,39,COMPLETE
3196,3.1118036734607606,2026-01-07 04:13:03.303731,2026-01-07 04:13:03.355715,0 days 00:00:00.051984,47,38,COMPLETE
1360,3.1118036734607606,2026-01-07 04:07:04.946693,2026-01-07 04:07:04.992349,0 days 00:00:00.045656,46,38,COMPLETE
1362,3.1118036734607606,2026-01-07 04:07:05.292656,2026-01-07 04:07:05.340696,0 days 00:00:00.048040,50,39,COMPLETE
1367,3.1118036734607606,2026-01-07 04:07:06.169223,2026-01-07 04:07:06.216330,0 days 00:00:00.047107,36,38,COMPLETE
1368,3.1118036734607606,2026-01-07 04:07:06.338846,2026-01-07 04:07:06.389862,0 days 00:00:00.051016,50,39,COMPLETE
1372,3.1118036734607606,2026-01-07 04:07:07.069011,2026-01-07 04:07:07.116531,0 days 00:00:00.047520,43,39,COMPLETE
1373,3.1118036734607606,2026-01-07 04:07:07.233907,2026-01-07 04:07:07.293104,0 days 00:00:00.059197,45,38,COMPLETE
1344,3.1118036734607606,2026-01-07 04:07:01.872523,2026-01-07 04:07:01.917869,0 days 00:00:00.045346,39,39,COMPLETE
1351,3.1118036734607606,2026-01-07 04:07:03.288363,2026-01-07 04:07:03.338664,0 days 00:00:00.050301,50,38,COMPLETE
1352,3.1118036734607606,2026-01-07 04:07:03.453846,2026-01-07 04:07:03.500453,0 days 00:00:00.046607,42,39,COMPLETE
1357,3.1118036734607606,2026-01-07 04:07:04.416501,2026-01-07 04:07:04.461227,0 days 00:00:00.044726,38,38,COMPLETE
1359,3.1118036734607606,2026-01-07 04:07:04.782406,2026-01-07 04:07:04.827103,0 days 00:00:00.044697,46,38,COMPLETE
3201,3.1118036734607606,2026-01-07 04:13:04.212643,2026-01-07 04:13:04.275869,0 days 00:00:00.063226,41,38,COMPLETE
356,3.1118036734607606,2026-01-07 04:04:03.500630,2026-01-07 04:04:03.544642,0 days 00:00:00.044012,39,38,COMPLETE
357,3.1118036734607606,2026-01-07 04:04:03.658411,2026-01-07 04:04:03.698768,0 days 00:00:00.040357,46,39,COMPLETE
359,3.1118036734607606,2026-01-07 04:04:04.005507,2026-01-07 04:04:04.049175,0 days 00:00:00.043668,31,38,COMPLETE
367,3.1118036734607606,2026-01-07 04:04:05.306402,2026-01-07 04:04:05.352916,0 days 00:00:00.046514,44,39,COMPLETE
3762,3.1118036734607606,2026-01-07 04:14:59.319196,2026-01-07 04:14:59.374890,0 days 00:00:00.055694,46,38,COMPLETE
3767,3.1118036734607606,2026-01-07 04:15:00.349271,2026-01-07 04:15:00.408667,0 days 00:00:00.059396,47,39,COMPLETE
1333,3.1118036734607606,2026-01-07 04:06:59.522266,2026-01-07 04:06:59.568704,0 days 00:00:00.046438,35,38,COMPLETE
1341,3.1118036734607606,2026-01-07 04:07:01.205401,2026-01-07 04:07:01.251305,0 days 00:00:00.045904,43,38,COMPLETE
1343,3.1118036734607606,2026-01-07 04:07:01.523874,2026-01-07 04:07:01.571057,0 days 00:00:00.047183,46,39,COMPLETE
1318,3.1118036734607606,2026-01-07 04:06:56.746245,2026-01-07 04:06:56.792431,0 days 00:00:00.046186,47,38,COMPLETE
1320,3.1118036734607606,2026-01-07 04:06:57.149292,2026-01-07 04:06:57.197174,0 days 00:00:00.047882,33,39,COMPLETE
3218,3.1118036734607606,2026-01-07 04:13:07.918567,2026-01-07 04:13:07.967428,0 days 00:00:00.048861,50,39,COMPLETE
3220,3.1118036734607606,2026-01-07 04:13:08.447701,2026-01-07 04:13:08.496908,0 days 00:00:00.049207,36,39,COMPLETE
3223,3.1118036734607606,2026-01-07 04:13:08.976135,2026-01-07 04:13:09.032127,0 days 00:00:00.055992,33,38,COMPLETE
1298,3.1118036734607606,2026-01-07 04:06:53.059632,2026-01-07 04:06:53.109242,0 days 00:00:00.049610,43,38,COMPLETE
1302,3.1118036734607606,2026-01-07 04:06:53.898408,2026-01-07 04:06:54.000966,0 days 00:00:00.102558,50,38,COMPLETE
1303,3.1118036734607606,2026-01-07 04:06:54.137484,2026-01-07 04:06:54.181152,0 days 00:00:00.043668,42,38,COMPLETE
1311,3.1118036734607606,2026-01-07 04:06:55.477435,2026-01-07 04:06:55.525970,0 days 00:00:00.048535,45,38,COMPLETE
369,3.1118036734607606,2026-01-07 04:04:05.614208,2026-01-07 04:04:05.659476,0 days 00:00:00.045268,35,38,COMPLETE
377,3.1118036734607606,2026-01-07 04:04:06.908648,2026-01-07 04:04:06.952450,0 days 00:00:00.043802,45,39,COMPLETE
1292,3.1118036734607606,2026-01-07 04:06:51.982322,2026-01-07 04:06:52.026521,0 days 00:00:00.044199,50,39,COMPLETE
3237,3.1118036734607606,2026-01-07 04:13:11.829606,2026-01-07 04:13:11.878414,0 days 00:00:00.048808,40,39,COMPLETE
3239,3.1118036734607606,2026-01-07 04:13:12.243925,2026-01-07 04:13:12.304428,0 days 00:00:00.060503,44,38,COMPLETE
3240,3.1118036734607606,2026-01-07 04:13:12.453676,2026-01-07 04:13:12.512517,0 days 00:00:00.058841,50,38,COMPLETE
1278,3.1118036734607606,2026-01-07 04:06:49.450610,2026-01-07 04:06:49.505204,0 days 00:00:00.054594,46,38,COMPLETE
3251,3.1118036734607606,2026-01-07 04:13:14.509359,2026-01-07 04:13:14.561825,0 days 00:00:00.052466,40,39,COMPLETE
1249,3.1118036734607606,2026-01-07 04:06:44.390258,2026-01-07 04:06:44.434850,0 days 00:00:00.044592,41,38,COMPLETE
1255,3.1118036734607606,2026-01-07 04:06:45.389359,2026-01-07 04:06:45.435936,0 days 00:00:00.046577,34,39,COMPLETE
1258,3.1118036734607606,2026-01-07 04:06:45.920558,2026-01-07 04:06:45.964064,0 days 00:00:00.043506,46,38,COMPLETE
1263,3.1118036734607606,2026-01-07 04:06:46.846944,2026-01-07 04:06:46.913122,0 days 00:00:00.066178,42,38,COMPLETE
3266,3.1118036734607606,2026-01-07 04:13:17.626111,2026-01-07 04:13:17.680036,0 days 00:00:00.053925,43,39,COMPLETE
3267,3.1118036734607606,2026-01-07 04:13:17.806512,2026-01-07 04:13:17.856129,0 days 00:00:00.049617,46,38,COMPLETE
390,3.1118036734607606,2026-01-07 04:04:09.128630,2026-01-07 04:04:09.189750,0 days 00:00:00.061120,41,38,COMPLETE
3748,3.1118036734607606,2026-01-07 04:14:56.513630,2026-01-07 04:14:56.566268,0 days 00:00:00.052638,47,39,COMPLETE
3276,3.1118036734607606,2026-01-07 04:13:19.529998,2026-01-07 04:13:19.580078,0 days 00:00:00.050080,50,38,COMPLETE
1233,3.1118036734607606,2026-01-07 04:06:41.530798,2026-01-07 04:06:41.581279,0 days 00:00:00.050481,43,38,COMPLETE
1235,3.1118036734607606,2026-01-07 04:06:41.908679,2026-01-07 04:06:41.959927,0 days 00:00:00.051248,32,38,COMPLETE
1245,3.1118036734607606,2026-01-07 04:06:43.751284,2026-01-07 04:06:43.797717,0 days 00:00:00.046433,38,39,COMPLETE
1216,3.1118036734607606,2026-01-07 04:06:38.494916,2026-01-07 04:06:38.542430,0 days 00:00:00.047514,50,38,COMPLETE
1221,3.1118036734607606,2026-01-07 04:06:39.365602,2026-01-07 04:06:39.416136,0 days 00:00:00.050534,36,38,COMPLETE
1223,3.1118036734607606,2026-01-07 04:06:39.793988,2026-01-07 04:06:39.840582,0 days 00:00:00.046594,46,39,COMPLETE
1228,3.1118036734607606,2026-01-07 04:06:40.667051,2026-01-07 04:06:40.712522,0 days 00:00:00.045471,42,39,COMPLETE
1201,3.1118036734607606,2026-01-07 04:06:35.831446,2026-01-07 04:06:35.877393,0 days 00:00:00.045947,50,39,COMPLETE
1205,3.1118036734607606,2026-01-07 04:06:36.560671,2026-01-07 04:06:36.618543,0 days 00:00:00.057872,46,39,COMPLETE
1184,3.1118036734607606,2026-01-07 04:06:32.489362,2026-01-07 04:06:32.538871,0 days 00:00:00.049509,42,38,COMPLETE
1188,3.1118036734607606,2026-01-07 04:06:33.492827,2026-01-07 04:06:33.547020,0 days 00:00:00.054193,47,38,COMPLETE
1190,3.1118036734607606,2026-01-07 04:06:33.868735,2026-01-07 04:06:33.912004,0 days 00:00:00.043269,50,39,COMPLETE
1191,3.1118036734607606,2026-01-07 04:06:34.024090,2026-01-07 04:06:34.069105,0 days 00:00:00.045015,32,39,COMPLETE
1199,3.1118036734607606,2026-01-07 04:06:35.445019,2026-01-07 04:06:35.491395,0 days 00:00:00.046376,43,39,COMPLETE
3300,3.1118036734607606,2026-01-07 04:13:24.161564,2026-01-07 04:13:24.212056,0 days 00:00:00.050492,46,38,COMPLETE
3303,3.1118036734607606,2026-01-07 04:13:24.685779,2026-01-07 04:13:24.736144,0 days 00:00:00.050365,43,39,COMPLETE
415,3.1118036734607606,2026-01-07 04:04:13.338170,2026-01-07 04:04:13.382293,0 days 00:00:00.044123,40,38,COMPLETE
3734,3.1118036734607606,2026-01-07 04:14:53.544488,2026-01-07 04:14:53.601903,0 days 00:00:00.057415,36,39,COMPLETE
3739,3.1118036734607606,2026-01-07 04:14:54.721688,2026-01-07 04:14:54.778781,0 days 00:00:00.057093,46,38,COMPLETE
1169,3.1118036734607606,2026-01-07 04:06:29.193110,2026-01-07 04:06:29.239198,0 days 00:00:00.046088,50,38,COMPLETE
1170,3.1118036734607606,2026-01-07 04:06:29.526020,2026-01-07 04:06:29.580420,0 days 00:00:00.054400,41,38,COMPLETE
1173,3.1118036734607606,2026-01-07 04:06:30.208734,2026-01-07 04:06:30.256494,0 days 00:00:00.047760,50,39,COMPLETE
3314,3.1118036734607606,2026-01-07 04:13:26.960884,2026-01-07 04:13:27.015976,0 days 00:00:00.055092,35,39,COMPLETE
3316,3.1118036734607606,2026-01-07 04:13:27.424801,2026-01-07 04:13:27.476114,0 days 00:00:00.051313,41,39,COMPLETE
3325,3.1118036734607606,2026-01-07 04:13:29.143141,2026-01-07 04:13:29.196572,0 days 00:00:00.053431,44,39,COMPLETE
1158,3.1118036734607606,2026-01-07 04:06:27.194504,2026-01-07 04:06:27.242787,0 days 00:00:00.048283,46,38,COMPLETE
1160,3.1118036734607606,2026-01-07 04:06:27.541578,2026-01-07 04:06:27.601051,0 days 00:00:00.059473,43,38,COMPLETE
1143,3.1118036734607606,2026-01-07 04:06:24.333435,2026-01-07 04:06:24.379721,0 days 00:00:00.046286,39,38,COMPLETE
3328,3.1118036734607606,2026-01-07 04:13:29.692586,2026-01-07 04:13:29.741748,0 days 00:00:00.049162,50,39,COMPLETE
3332,3.1118036734607606,2026-01-07 04:13:30.447996,2026-01-07 04:13:30.503047,0 days 00:00:00.055051,44,39,COMPLETE
3334,3.1118036734607606,2026-01-07 04:13:30.855200,2026-01-07 04:13:30.912075,0 days 00:00:00.056875,47,38,COMPLETE
